Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,1,11,12,30,790,0.5,35.79,27.9,1015
2019,1,11,13,0,767,0.5,34.21,28.2,1014
2019,1,11,13,30,725,0.5,34.01,28.3,1014
2019,1,11,14,0,667,0.6,33.12,28.4,1013
2019,1,11,14,30,594,0.6,33.5,28.2,1013
2019,1,11,15,0,506,0.6,33.81,28,1013
2019,1,11,15,30,408,0.7,34.81,27.5,1013
2019,1,11,16,0,302,0.7,37.02,27,1013
2019,1,11,16,30,192,0.7,39.96,25.7,1013
2019,1,11,17,0,88,0.7,50.86,24.4,1014
2019,1,11,17,30,13,0.7,50.86,24.4,1014
2019,1,11,18,0,0,0.8,58.65,22.4,1014
2019,1,11,18,30,0,0.8,60.46,21.9,1014
2019,1,11,19,0,0,0.8,63.68,21.4,1015
2019,1,11,19,30,0,0.8,64.85,21.1,1015
2019,1,11,20,0,0,0.8,67,20.8,1015
2019,1,11,20,30,0,0.8,68.67,20.4,1015
2019,1,11,21,0,0,0.8,72.93,20.1,1015
2019,1,11,21,30,0,0.8,74.29,19.8,1015
2019,1,11,22,0,0,0.8,77.93,19.4,1015
2019,1,11,22,30,0,0.8,79.4,19.1,1015
2019,1,11,23,0,0,0.8,80.85,18.8,1015
2019,1,11,23,30,0,0.8,82.37,18.5,1015
2019,1,12,0,0,0,0.8,83.18,18.2,1014
2019,1,12,0,30,0,0.8,83.71,18.1,1014
2019,1,12,1,0,0,0.8,83.73,17.9,1014
2019,1,12,1,30,0,0.8,84.79,17.7,1014
2019,1,12,2,0,0,0.8,84.97,17.6,1014
2019,1,12,2,30,0,0.8,86.05,17.4,1014
2019,1,12,3,0,0,0.7,87.05,17.2,1014
2019,1,12,3,30,0,0.7,87.6,17.1,1014
2019,1,12,4,0,0,0.7,88.94,16.9,1014
2019,1,12,4,30,0,0.7,89.59,16.8,1015
2019,1,12,5,0,0,0.7,90.58,16.7,1015
2019,1,12,5,30,0,0.6,91.82,16.5,1016
2019,1,12,6,0,0,0.6,92.93,16.4,1016
2019,1,12,6,30,2,0.6,89.46,17,1016
2019,1,12,7,0,48,0.6,87.12,17.6,1017
2019,1,12,7,30,141,0.6,79.32,19.1,1017
2019,1,12,8,0,249,0.6,74.95,20.6,1018
2019,1,12,8,30,357,0.7,67.56,22.3,1018
2019,1,12,9,0,458,0.7,62.47,24.1,1018
2019,1,12,9,30,550,0.6,58.51,25.2,1018
2019,1,12,10,0,630,0.5,52.83,26.3,1018
2019,1,12,10,30,695,0.4,50.37,27.1,1017
2019,1,12,11,0,744,0.3,45.81,28,1016
2019,1,12,11,30,776,0.2,44.51,28.5,1016
2019,1,12,12,0,790,0.2,41.38,29.1,1015
2019,1,12,12,30,785,0.3,40.67,29.4,1015
2019,1,12,13,0,762,0.3,38.28,29.8,1014
2019,1,12,13,30,721,0.4,38.28,29.8,1014
2019,1,12,14,0,664,0.5,37.52,29.8,1014
2019,1,12,14,30,590,0.5,37.91,29.6,1013
2019,1,12,15,0,503,0.6,38.55,29.3,1013
2019,1,12,15,30,406,0.7,39.94,28.7,1014
2019,1,12,16,0,300,0.7,42.5,28.1,1014
2019,1,12,16,30,192,0.7,45.58,26.9,1014
2019,1,12,17,0,89,0.8,53.55,25.7,1015
2019,1,12,17,30,13,0.8,53.55,25.7,1015
2019,1,12,18,0,0,0.9,61.81,23.8,1016
2019,1,12,18,30,0,0.8,63.69,23.3,1016
2019,1,12,19,0,0,0.8,66.85,22.8,1017
2019,1,12,19,30,0,0.8,68.49,22.4,1017
2019,1,12,20,0,0,0.8,71.73,22,1017
2019,1,12,20,30,0,0.7,73.5,21.6,1017
2019,1,12,21,0,0,0.7,76.48,21.3,1018
2019,1,12,21,30,0,0.7,77.9,21,1018
2019,1,12,22,0,0,0.7,80.57,20.7,1018
2019,1,12,22,30,0,0.7,81.99,20.4,1017
2019,1,12,23,0,0,0.7,84.1,20.2,1017
2019,1,12,23,30,0,0.7,85.67,19.9,1017
2019,1,13,0,0,0,0.7,87.58,19.7,1017
2019,1,13,0,30,0,0.7,88.67,19.5,1017
2019,1,13,1,0,0,0.7,90.42,19.3,1017
2019,1,13,1,30,0,0.7,90.98,19.2,1017
2019,1,13,2,0,0,0.7,92.87,19,1017
2019,1,13,2,30,0,0.7,93.45,18.9,1017
2019,1,13,3,0,0,0.7,95.35,18.7,1017
2019,1,13,3,30,0,0.7,95.95,18.6,1017
2019,1,13,4,0,0,0.7,97.89,18.4,1017
2019,1,13,4,30,0,0.8,98.51,18.3,1017
2019,1,13,5,0,0,0.8,100,18.1,1018
2019,1,13,5,30,0,0.8,100,18,1018
2019,1,13,6,0,0,0.9,100,18,1018
2019,1,13,6,30,2,0.8,97.76,18.7,1018
2019,1,13,7,0,47,0.7,94.51,19.4,1019
2019,1,13,7,30,140,0.7,85.64,21,1019
2019,1,13,8,0,249,0.7,74.94,22.7,1019
2019,1,13,8,30,357,0.7,68.96,24.1,1020
2019,1,13,9,0,459,0.7,59.52,25.5,1020
2019,1,13,9,30,552,0.7,56.39,26.4,1019
2019,1,13,10,0,632,0.7,52.21,27.2,1019
2019,1,13,10,30,696,0.7,50.42,27.8,1019
2019,1,13,11,0,652,0.7,47.42,28.4,1018
2019,1,13,11,30,620,0.7,46.34,28.8,1018
2019,1,13,12,0,559,0.7,43.86,29.3,1017
2019,1,13,12,30,574,0.8,43.61,29.4,1017
2019,1,13,13,0,523,0.8,42.35,29.6,1016
2019,1,13,13,30,580,0.9,42.35,29.6,1016
2019,1,13,14,0,641,0.9,42.29,29.6,1016
2019,1,13,14,30,589,0.9,43.28,29.2,1016
2019,1,13,15,0,501,1,45.09,28.9,1016
2019,1,13,15,30,404,1,46.68,28.3,1016
2019,1,13,16,0,298,1,50.87,27.7,1016
2019,1,13,16,30,190,1,53.93,26.7,1016
2019,1,13,17,0,88,1,62.64,25.7,1017
2019,1,13,17,30,15,1,62.64,25.7,1017
2019,1,13,18,0,0,1,72.66,24.2,1018
2019,1,13,18,30,0,1,73.97,23.9,1018
2019,1,13,19,0,0,1,78.51,23.6,1019
2019,1,13,19,30,0,1,79.46,23.4,1019
2019,1,13,20,0,0,1,82.7,23.2,1019
2019,1,13,20,30,0,0.9,83.7,23,1019
2019,1,13,21,0,0,0.9,85.52,22.9,1019
2019,1,13,21,30,0,0.9,86.04,22.8,1019
2019,1,13,22,0,0,0.9,87.04,22.7,1019
2019,1,13,22,30,0,0.9,87.57,22.6,1019
2019,1,13,23,0,0,0.8,88.42,22.5,1019
2019,1,13,23,30,0,0.8,88.96,22.4,1019
2019,1,14,0,0,0,0.8,89.67,22.3,1019
2019,1,14,0,30,0,0.8,90.22,22.2,1019
2019,1,14,1,0,0,0.8,91.3,22,1019
2019,1,14,1,30,0,0.8,91.76,21.9,1018
2019,1,14,2,0,0,0.7,92.17,21.8,1018
2019,1,14,2,30,0,0.7,93.3,21.6,1018
2019,1,14,3,0,0,0.7,93.61,21.5,1018
2019,1,14,3,30,0,0.7,94.18,21.4,1018
2019,1,14,4,0,0,0.7,94.82,21.2,1018
2019,1,14,4,30,0,0.7,95.49,21.1,1019
2019,1,14,5,0,0,0.7,95.61,21,1019
2019,1,14,5,30,0,0.7,96.19,20.9,1019
2019,1,14,6,0,0,0.7,96.35,20.8,1019
2019,1,14,6,30,2,0.7,92.97,21.4,1020
2019,1,14,7,0,45,0.8,90.52,21.9,1020
2019,1,14,7,30,134,0.9,85.28,22.9,1021
2019,1,14,8,0,227,1,79.27,23.9,1021
2019,1,14,8,30,332,1,75.57,24.7,1021
2019,1,14,9,0,434,1,69.72,25.6,1021
2019,1,14,9,30,310,1,67.3,26.2,1021
2019,1,14,10,0,353,1,63.57,26.9,1021
2019,1,14,10,30,396,1,62.04,27.3,1020
2019,1,14,11,0,410,1,58.78,27.8,1020
2019,1,14,11,30,683,1,58.05,28,1019
2019,1,14,12,0,751,1,55.77,28.3,1018
2019,1,14,12,30,756,1,55.77,28.3,1018
2019,1,14,13,0,694,1,55.29,28.3,1017
2019,1,14,13,30,701,1.1,55.61,28.2,1017
2019,1,14,14,0,625,1.1,56,28.1,1016
2019,1,14,14,30,574,1.1,57.31,27.7,1016
2019,1,14,15,0,456,1.2,59.02,27.3,1016
2019,1,14,15,30,314,1.2,61.12,26.7,1016
2019,1,14,16,0,276,1.2,64.26,26.1,1017
2019,1,14,16,30,178,1.1,66.97,25.4,1017
2019,1,14,17,0,86,1.1,71.27,24.7,1017
2019,1,14,17,30,15,1.1,71.27,24.7,1017
2019,1,14,18,0,0,1,77.87,23.5,1018
2019,1,14,18,30,0,1,79.77,23.1,1018
2019,1,14,19,0,0,1,82.34,22.7,1018
2019,1,14,19,30,0,1,83.93,22.4,1019
2019,1,14,20,0,0,1,85.17,22.2,1019
2019,1,14,20,30,0,0.9,86.73,21.9,1019
2019,1,14,21,0,0,0.9,88.65,21.6,1019
2019,1,14,21,30,0,0.9,89.74,21.4,1019
2019,1,14,22,0,0,0.9,92.01,21.1,1019
2019,1,14,22,30,0,0.9,93.14,20.9,1019
2019,1,14,23,0,0,0.9,94.65,20.7,1019
2019,1,14,23,30,0,0.9,95.23,20.6,1019
2019,1,15,0,0,0,0.9,95.86,20.5,1019
2019,1,15,0,30,0,0.9,96.36,20.4,1018
2019,1,15,1,0,0,0.9,96.19,20.4,1018
2019,1,15,1,30,0,0.9,96.79,20.3,1018
2019,1,15,2,0,0,0.9,96.5,20.3,1018
2019,1,15,2,30,0,0.9,97.1,20.2,1018
2019,1,15,3,0,0,0.9,96.37,20.2,1018
2019,1,15,3,30,0,0.9,96.97,20.1,1018
2019,1,15,4,0,0,0.8,96.14,20.1,1018
2019,1,15,4,30,0,0.8,96.73,20,1018
2019,1,15,5,0,0,0.8,95.9,19.9,1019
2019,1,15,5,30,0,0.8,97.09,19.7,1019
2019,1,15,6,0,0,0.8,95.54,19.6,1019
2019,1,15,6,30,2,0.8,93.87,19.9,1020
2019,1,15,7,0,45,0.8,91.89,20.2,1020
2019,1,15,7,30,135,0.9,87.48,21,1020
2019,1,15,8,0,241,1,81.71,21.8,1021
2019,1,15,8,30,349,1.1,76.45,22.9,1021
2019,1,15,9,0,452,1.1,64.8,23.9,1021
2019,1,15,9,30,544,1.1,61.41,24.8,1021
2019,1,15,10,0,625,1.1,54.03,25.7,1020
2019,1,15,10,30,690,1.1,51.84,26.4,1020
2019,1,15,11,0,740,1.1,47.31,27,1019
2019,1,15,11,30,773,1,45.95,27.5,1019
2019,1,15,12,0,787,1,42.98,27.9,1018
2019,1,15,12,30,783,1,42.2,28.2,1017
2019,1,15,13,0,760,1,40.6,28.4,1017
2019,1,15,13,30,720,1,40.56,28.4,1016
2019,1,15,14,0,663,1.1,40.24,28.4,1016
2019,1,15,14,30,591,1.1,40.95,28.1,1016
2019,1,15,15,0,505,1.1,42,27.8,1016
2019,1,15,15,30,407,1.1,43.5,27.2,1016
2019,1,15,16,0,302,1.2,45.89,26.7,1016
2019,1,15,16,30,194,1.1,48.67,25.7,1016
2019,1,15,17,0,91,1.1,54.27,24.8,1017
2019,1,15,17,30,17,1.1,54.27,24.8,1017
2019,1,15,18,0,0,1.1,63.04,23.1,1017
2019,1,15,18,30,0,1.1,64.64,22.7,1018
2019,1,15,19,0,0,1.1,68.58,22.3,1018
2019,1,15,19,30,0,1.1,69.91,22,1019
2019,1,15,20,0,0,1,73.52,21.7,1019
2019,1,15,20,30,0,1,74.88,21.4,1019
2019,1,15,21,0,0,1,78.04,21.1,1019
2019,1,15,21,30,0,0.9,79,20.9,1019
2019,1,15,22,0,0,0.9,81.21,20.7,1019
2019,1,15,22,30,0,0.9,82.21,20.5,1019
2019,1,15,23,0,0,0.8,84.13,20.3,1019
2019,1,15,23,30,0,0.8,85.7,20,1019
2019,1,16,0,0,0,0.7,87.58,19.8,1019
2019,1,16,0,30,0,0.7,88.67,19.6,1019
2019,1,16,1,0,0,0.7,90.89,19.3,1019
2019,1,16,1,30,0,0.7,91.37,19.2,1018
2019,1,16,2,0,0,0.7,92.33,19.1,1018
2019,1,16,2,30,0,0.8,92.9,19,1018
2019,1,16,3,0,0,0.8,93.88,18.9,1018
2019,1,16,3,30,0,0.8,94.46,18.8,1018
2019,1,16,4,0,0,0.8,95.4,18.7,1018
2019,1,16,4,30,0,0.8,96.09,18.6,1019
2019,1,16,5,0,0,0.8,96.89,18.5,1019
2019,1,16,5,30,0,0.8,97.5,18.4,1019
2019,1,16,6,0,0,0.8,98.38,18.3,1019
2019,1,16,6,30,2,0.7,94.27,19,1020
2019,1,16,7,0,45,0.7,90.53,19.7,1020
2019,1,16,7,30,134,0.8,82.64,21.2,1021
2019,1,16,8,0,240,0.9,73.87,22.7,1021
2019,1,16,8,30,346,0.9,68.73,23.9,1021
2019,1,16,9,0,446,1,60.63,25.1,1021
2019,1,16,9,30,539,1,58.17,25.8,1021
2019,1,16,10,0,618,0.9,53.82,26.6,1021
2019,1,16,10,30,684,0.9,51.92,27.2,1020
2019,1,16,11,0,717,0.9,49.09,27.8,1020
2019,1,16,11,30,770,0.9,47.92,28.2,1019
2019,1,16,12,0,777,0.9,45.92,28.6,1018
2019,1,16,12,30,667,0.9,45.14,28.9,1018
2019,1,16,13,0,632,0.9,43.83,29.1,1017
2019,1,16,13,30,678,0.9,43.83,29.1,1017
2019,1,16,14,0,594,1,43.3,29.1,1016
2019,1,16,14,30,578,1,44.05,28.8,1016
2019,1,16,15,0,504,1,44.43,28.6,1016
2019,1,16,15,30,400,1,45.73,28.1,1016
2019,1,16,16,0,303,1,47.72,27.5,1016
2019,1,16,16,30,195,1,50.35,26.6,1017
2019,1,16,17,0,87,1,54.91,25.7,1017
2019,1,16,17,30,15,1,54.91,25.7,1017
2019,1,16,18,0,0,1,61.95,24,1018
2019,1,16,18,30,0,1,63.84,23.5,1018
2019,1,16,19,0,0,1,66.65,23,1018
2019,1,16,19,30,0,1,68.28,22.6,1018
2019,1,16,20,0,0,1,70.54,22.2,1019
2019,1,16,20,30,0,0.9,71.84,21.9,1019
2019,1,16,21,0,0,0.9,73.32,21.6,1019
2019,1,16,21,30,0,0.9,74.68,21.3,1019
2019,1,16,22,0,0,0.8,76.19,21,1019
2019,1,16,22,30,0,0.8,77.61,20.7,1019
2019,1,16,23,0,0,0.8,79.22,20.4,1019
2019,1,16,23,30,0,0.8,80.2,20.2,1019
2019,1,17,0,0,0,0.7,81.74,19.9,1019
2019,1,17,0,30,0,0.7,82.75,19.7,1019
2019,1,17,1,0,0,0.7,84.35,19.4,1018
2019,1,17,1,30,0,0.7,85.41,19.2,1018
2019,1,17,2,0,0,0.6,86.31,19,1018
2019,1,17,2,30,0,0.6,87.39,18.8,1018
2019,1,17,3,0,0,0.6,89.04,18.5,1018
2019,1,17,3,30,0,0.6,90.16,18.3,1018
2019,1,17,4,0,0,0.6,91.4,18.1,1018
2019,1,17,4,30,0,0.6,92.55,17.9,1018
2019,1,17,5,0,0,0.6,94.06,17.7,1019
2019,1,17,5,30,0,0.6,94.65,17.6,1019
2019,1,17,6,0,0,0.6,96.38,17.4,1019
2019,1,17,6,30,2,0.6,92.32,18.1,1020
2019,1,17,7,0,42,0.6,88.91,18.8,1020
2019,1,17,7,30,137,0.7,81.02,20.3,1020
2019,1,17,8,0,244,0.8,71.98,21.9,1021
2019,1,17,8,30,347,0.8,66.94,23.1,1021
2019,1,17,9,0,446,0.8,59.48,24.3,1021
2019,1,17,9,30,549,0.8,56.71,25.1,1021
2019,1,17,10,0,619,0.8,51.71,26,1020
2019,1,17,10,30,697,0.8,49.62,26.7,1020
2019,1,17,11,0,709,0.7,46.21,27.4,1019
2019,1,17,11,30,778,0.7,44.89,27.9,1019
2019,1,17,12,0,793,0.7,42.52,28.4,1018
2019,1,17,12,30,782,0.7,41.75,28.7,1017
2019,1,17,13,0,761,0.7,40.26,29.1,1017
2019,1,17,13,30,690,0.7,40.22,29.1,1016
2019,1,17,14,0,620,0.8,39.86,29.2,1016
2019,1,17,14,30,598,0.8,40.32,29,1016
2019,1,17,15,0,512,0.9,40.98,28.8,1016
2019,1,17,15,30,401,0.9,42.18,28.3,1016
2019,1,17,16,0,290,0.9,44.15,27.8,1016
2019,1,17,16,30,164,0.9,46.8,26.8,1016
2019,1,17,17,0,78,0.9,53.95,25.7,1016
2019,1,17,17,30,16,0.9,53.95,25.7,1016
2019,1,17,18,0,0,1,61.83,23.9,1017
2019,1,17,18,30,0,1,63.71,23.4,1017
2019,1,17,19,0,0,1,65.59,22.9,1018
2019,1,17,19,30,0,0.9,66.79,22.6,1018
2019,1,17,20,0,0,0.9,69.79,22.2,1018
2019,1,17,20,30,0,0.9,71.08,21.9,1018
2019,1,17,21,0,0,0.9,73.2,21.6,1018
2019,1,17,21,30,0,0.8,74.62,21.3,1019
2019,1,17,22,0,0,0.8,76.64,21,1019
2019,1,17,22,30,0,0.8,77.58,20.8,1019
2019,1,17,23,0,0,0.7,79.41,20.5,1019
2019,1,17,23,30,0,0.7,80.31,20.3,1018
2019,1,18,0,0,0,0.7,82.02,20,1018
2019,1,18,0,30,0,0.7,83.04,19.8,1018
2019,1,18,1,0,0,0.6,84.05,19.6,1018
2019,1,18,1,30,0,0.6,85.1,19.4,1018
2019,1,18,2,0,0,0.6,86.1,19.2,1018
2019,1,18,2,30,0,0.6,87.09,19,1017
2019,1,18,3,0,0,0.6,88.05,18.8,1017
2019,1,18,3,30,0,0.6,89.16,18.6,1017
2019,1,18,4,0,0,0.6,90,18.4,1017
2019,1,18,4,30,0,0.6,91.13,18.2,1017
2019,1,18,5,0,0,0.6,92.01,18,1017
2019,1,18,5,30,0,0.6,93.27,17.8,1018
2019,1,18,6,0,0,0.6,93.48,17.7,1018
2019,1,18,6,30,2,0.6,90.03,18.3,1018
2019,1,18,7,0,33,0.6,86.72,18.9,1018
2019,1,18,7,30,98,0.6,79.12,20.4,1019
2019,1,18,8,0,188,0.7,69.45,21.9,1019
2019,1,18,8,30,200,0.7,64.2,23.2,1019
2019,1,18,9,0,268,0.7,56.84,24.4,1019
2019,1,18,9,30,413,0.7,53.5,25.4,1018
2019,1,18,10,0,488,0.7,48.95,26.3,1018
2019,1,18,10,30,507,0.6,46.67,27.1,1017
2019,1,18,11,0,630,0.6,43.33,27.8,1017
2019,1,18,11,30,729,0.6,41.8,28.4,1016
2019,1,18,12,0,659,0.6,38.97,29,1015
2019,1,18,12,30,610,0.6,38.05,29.4,1014
2019,1,18,13,0,620,0.6,36.66,29.7,1014
2019,1,18,13,30,623,0.6,36.42,29.8,1013
2019,1,18,14,0,597,0.6,35.59,30,1013
2019,1,18,14,30,584,0.6,35.96,29.8,1012
2019,1,18,15,0,518,0.6,36.11,29.7,1012
2019,1,18,15,30,420,0.6,36.95,29.3,1012
2019,1,18,16,0,315,0.6,38.63,28.8,1012
2019,1,18,16,30,205,0.6,41.41,27.6,1012
2019,1,18,17,0,100,0.7,52.98,26.4,1012
2019,1,18,17,30,20,0.7,52.98,26.4,1012
2019,1,18,18,0,0,0.8,63.43,24.3,1013
2019,1,18,18,30,0,0.8,65.75,23.7,1013
2019,1,18,19,0,0,0.8,66.75,23.1,1013
2019,1,18,19,30,0,0.8,68.44,22.7,1014
2019,1,18,20,0,0,0.8,69.55,22.4,1014
2019,1,18,20,30,0,0.8,70.82,22.1,1014
2019,1,18,21,0,0,0.7,71.94,21.8,1014
2019,1,18,21,30,0,0.7,73.26,21.5,1014
2019,1,18,22,0,0,0.6,72.77,21.3,1014
2019,1,18,22,30,0,0.6,72.77,21.3,1014
2019,1,18,23,0,0,0.6,71.87,21.3,1014
2019,1,18,23,30,0,0.5,73.2,21,1014
2019,1,19,0,0,0,0.5,74.27,20.8,1014
2019,1,19,0,30,0,0.5,75.58,20.5,1013
2019,1,19,1,0,0,0.5,77.89,20.2,1013
2019,1,19,1,30,0,0.6,79.34,19.9,1013
2019,1,19,2,0,0,0.6,82.69,19.7,1013
2019,1,19,2,30,0,0.6,83.64,19.5,1012
2019,1,19,3,0,0,0.7,88.07,19.3,1012
2019,1,19,3,30,0,0.7,88.62,19.2,1012
2019,1,19,4,0,0,0.7,92.7,19,1012
2019,1,19,4,30,0,0.7,93.27,18.9,1012
2019,1,19,5,0,0,0.7,95.52,18.8,1012
2019,1,19,5,30,0,0.7,96.21,18.7,1013
2019,1,19,6,0,0,0.7,97.49,18.6,1013
2019,1,19,6,30,2,0.7,93.92,19.2,1013
2019,1,19,7,0,36,0.8,91.18,19.8,1013
2019,1,19,7,30,118,0.8,83.23,21.3,1014
2019,1,19,8,0,243,0.9,78.71,22.7,1014
2019,1,19,8,30,361,0.9,71.5,24.3,1014
2019,1,19,9,0,463,0.9,63.68,25.9,1014
2019,1,19,9,30,557,0.8,59.35,27.1,1014
2019,1,19,10,0,639,0.7,50.5,28.3,1013
2019,1,19,10,30,704,0.7,47.67,29.3,1013
2019,1,19,11,0,754,0.6,41.05,30.2,1012
2019,1,19,11,30,785,0.6,39.63,30.8,1011
2019,1,19,12,0,798,0.5,36.85,31.4,1011
2019,1,19,12,30,766,0.5,35.99,31.8,1010
2019,1,19,13,0,667,0.4,35.23,32.1,1009
2019,1,19,13,30,584,0.4,34.83,32.3,1009
2019,1,19,14,0,578,0.3,34.6,32.5,1009
2019,1,19,14,30,398,0.4,35,32.3,1009
2019,1,19,15,0,452,0.4,35.74,32.2,1009
2019,1,19,15,30,347,0.6,37.18,31.5,1009
2019,1,19,16,0,114,0.7,40.62,30.9,1010
2019,1,19,16,30,180,0.8,43.5,29.7,1010
2019,1,19,17,0,98,0.9,53.04,28.4,1011
2019,1,19,17,30,16,0.9,53.04,28.4,1011
2019,1,19,18,0,0,0.9,63.3,26.5,1012
2019,1,19,18,30,0,0.9,66.03,25.8,1013
2019,1,19,19,0,0,0.8,72.84,25.2,1013
2019,1,19,19,30,0,0.8,75.11,24.7,1014
2019,1,19,20,0,0,0.7,80.72,24.2,1014
2019,1,19,20,30,0,0.8,82.18,23.9,1014
2019,1,19,21,0,0,0.9,87.3,23.6,1014
2019,1,19,21,30,0,0.9,88.98,23.3,1015
2019,1,19,22,0,0,1,92.63,23,1015
2019,1,19,22,30,0,1.1,93.76,22.8,1015
2019,1,19,23,0,0,1.2,95.17,22.5,1015
2019,1,19,23,30,0,1.2,96.33,22.3,1015
2019,1,20,0,0,0,1.3,94.84,22.1,1015
2019,1,20,0,30,0,1.3,96,21.9,1015
2019,1,20,1,0,0,1.3,91.63,21.7,1015
2019,1,20,1,30,0,1.3,93.41,21.4,1016
2019,1,20,2,0,0,1.3,88.01,21.1,1016
2019,1,20,2,30,0,1.3,89.65,20.8,1016
2019,1,20,3,0,0,1.3,85,20.5,1016
2019,1,20,3,30,0,1.3,86.06,20.3,1016
2019,1,20,4,0,0,1.3,82.14,20.1,1017
2019,1,20,4,30,0,1.3,82.14,20.1,1017
2019,1,20,5,0,0,1.3,78.2,20,1018
2019,1,20,5,30,0,1.3,78.2,20,1018
2019,1,20,6,0,0,1.3,75.42,19.9,1019
2019,1,20,6,30,1,1.3,74.49,20.1,1019
2019,1,20,7,0,34,1.3,70.84,20.3,1020
2019,1,20,7,30,74,1.4,69.12,20.7,1020
2019,1,20,8,0,158,1.4,64.09,21.1,1021
2019,1,20,8,30,257,1.4,62.54,21.5,1021
2019,1,20,9,0,313,1.4,57.63,21.9,1021
2019,1,20,9,30,302,1.4,56.99,22.1,1022
2019,1,20,10,0,316,1.4,54.58,22.3,1022
2019,1,20,10,30,360,1.4,54.53,22.3,1021
2019,1,20,11,0,356,1.4,53.89,22.2,1021
2019,1,20,11,30,530,1.4,53.89,22.2,1021
2019,1,20,12,0,538,1.3,52.99,22.2,1020
2019,1,20,12,30,364,1.3,52.99,22.2,1020
2019,1,20,13,0,253,1.3,52.06,22.2,1019
2019,1,20,13,30,490,1.3,51.74,22.3,1019
2019,1,20,14,0,495,1.2,50.9,22.3,1019
2019,1,20,14,30,572,1.2,51.21,22.2,1019
2019,1,20,15,0,479,1.2,50.7,22.1,1019
2019,1,20,15,30,280,1.2,51.63,21.8,1019
2019,1,20,16,0,196,1.1,52.34,21.5,1020
2019,1,20,16,30,73,1,53.97,21,1020
2019,1,20,17,0,24,1,55.63,20.6,1020
2019,1,20,17,30,5,1,55.63,20.6,1020
2019,1,20,18,0,0,0.9,58.97,19.9,1021
2019,1,20,18,30,0,0.8,60.08,19.6,1021
2019,1,20,19,0,0,0.7,62,19.3,1021
2019,1,20,19,30,0,0.7,62.78,19.1,1021
2019,1,20,20,0,0,0.7,64.32,18.8,1021
2019,1,20,20,30,0,0.7,64.78,18.7,1022
2019,1,20,21,0,0,0.7,66.28,18.5,1022
2019,1,20,21,30,0,0.7,66.28,18.5,1022
2019,1,20,22,0,0,0.7,67.11,18.4,1022
2019,1,20,22,30,0,0.7,67.54,18.3,1022
2019,1,20,23,0,0,0.7,67.95,18.2,1021
2019,1,20,23,30,0,0.7,67.95,18.2,1021
2019,1,21,0,0,0,0.7,68.4,18.1,1021
2019,1,21,0,30,0,0.7,68.83,18,1021
2019,1,21,1,0,0,0.7,69.35,17.9,1021
2019,1,21,1,30,0,0.7,69.35,17.9,1021
2019,1,21,2,0,0,0.7,69.82,17.8,1020
2019,1,21,2,30,0,0.7,69.82,17.8,1020
2019,1,21,3,0,0,0.7,69.66,17.8,1020
2019,1,21,3,30,0,0.7,70.1,17.7,1020
2019,1,21,4,0,0,0.7,69.73,17.7,1020
2019,1,21,4,30,0,0.7,70.17,17.6,1020
2019,1,21,5,0,0,0.6,69.97,17.6,1021
2019,1,21,5,30,0,0.6,70.85,17.4,1021
2019,1,21,6,0,0,0.6,71.54,17.3,1021
2019,1,21,6,30,2,0.6,69.33,17.8,1021
2019,1,21,7,0,16,0.6,67.18,18.2,1022
2019,1,21,7,30,44,0.7,62.73,19.3,1022
2019,1,21,8,0,110,0.7,54.36,20.4,1022
2019,1,21,8,30,228,0.7,51.76,21.2,1022
2019,1,21,9,0,235,0.7,46.41,22.1,1022
2019,1,21,9,30,195,0.7,44.75,22.7,1022
2019,1,21,10,0,273,0.6,41.88,23.4,1022
2019,1,21,10,30,316,0.6,40.36,24,1021
2019,1,21,11,0,518,0.6,37.85,24.7,1021
2019,1,21,11,30,782,0.5,36.71,25.2,1020
2019,1,21,12,0,836,0.5,34.52,25.8,1019
2019,1,21,12,30,834,0.5,33.91,26.1,1019
2019,1,21,13,0,810,0.6,32.84,26.4,1018
2019,1,21,13,30,769,0.6,32.45,26.6,1018
2019,1,21,14,0,711,0.7,32.36,26.7,1017
2019,1,21,14,30,638,0.7,32.74,26.5,1017
2019,1,21,15,0,549,0.8,33.28,26.4,1017
2019,1,21,15,30,449,0.8,34.27,25.9,1017
2019,1,21,16,0,339,0.8,36.34,25.5,1017
2019,1,21,16,30,225,0.8,38.79,24.4,1017
2019,1,21,17,0,115,0.8,48.35,23.3,1017
2019,1,21,17,30,27,0.8,48.35,23.3,1017
2019,1,21,18,0,0,0.9,58.88,21.2,1018
2019,1,21,18,30,0,0.9,60.71,20.7,1018
2019,1,21,19,0,0,0.9,64.03,20.2,1019
2019,1,21,19,30,0,0.8,65.23,19.9,1019
2019,1,21,20,0,0,0.8,69.39,19.5,1019
2019,1,21,20,30,0,0.7,70.25,19.3,1019
2019,1,21,21,0,0,0.7,73.25,19,1019
2019,1,21,21,30,0,0.7,74.17,18.8,1019
2019,1,21,22,0,0,0.7,77.15,18.6,1019
2019,1,21,22,30,0,0.7,78.12,18.4,1019
2019,1,21,23,0,0,0.7,81.51,18.1,1019
2019,1,21,23,30,0,0.7,82.46,17.9,1018
2019,1,22,0,0,0,0.7,84.33,17.7,1018
2019,1,22,0,30,0,0.8,85.39,17.5,1018
2019,1,22,1,0,0,0.8,86.68,17.3,1017
